time,abp
24192,4244.0
24193,4244.0
24194,4228.0
24195,4212.0
24196,4204.0
24197,4200.0
24198,4188.0
24199,4168.0
24200,4164.0
24201,4160.0
24202,4148.0
24203,4128.0
24204,4128.0
24205,4116.0
24206,4112.0
24207,4104.0
24208,4096.0
24209,4084.0
24210,4084.0
24211,4080.0
24212,4080.0
24213,4088.0
24214,4100.0
24215,4124.0
24216,4176.0
24217,4240.0
24218,4324.0
24219,4428.0
24220,4556.0
24221,4712.0
24222,4892.0
24223,5096.0
24224,5296.0
24225,5508.0
24226,5712.0
24227,5944.0
24228,6124.0
24229,6308.0
24230,6468.0
24231,6608.0
24232,6704.0
24233,6808.0
24234,6844.0
24235,6888.0
24236,6888.0
24237,6864.0
24238,6836.0
24239,6796.0
24240,6728.0
24241,6660.0
24242,6568.0
24243,6496.0
24244,6396.0
24245,6300.0
24246,6220.0
24247,6140.0
24248,6060.0
24249,5984.0
24250,5912.0
24251,5844.0
24252,5792.0
24253,5728.0
24254,5688.0
24255,5644.0
24256,5612.0
24257,5584.0
24258,5536.0
24259,5540.0
24260,5520.0
24261,5504.0
24262,5492.0
24263,5484.0
24264,5488.0
24265,5484.0
24266,5488.0
24267,5492.0
24268,5504.0
24269,5504.0
24270,5504.0
24271,5496.0
24272,5520.0
24273,5496.0
24274,5496.0
24275,5472.0
24276,5440.0
24277,5412.0
24278,5400.0
24279,5348.0
24280,5296.0
24281,5264.0
24282,5216.0
24283,5172.0
24284,5140.0
24285,5124.0
24286,5100.0
24287,5084.0
24288,5076.0
24289,5052.0
24290,5060.0
24291,5072.0
24292,5052.0
24293,5064.0
24294,5072.0
24295,5072.0
24296,5068.0
24297,5084.0
24298,5068.0
24299,5100.0
24300,5104.0
24301,5120.0
24302,5124.0
24303,5116.0
24304,5132.0
24305,5120.0
24306,5108.0
24307,5120.0
24308,5108.0
24309,5096.0
24310,5084.0
24311,5060.0
24312,5056.0
24313,5024.0
24314,5000.0
24315,4984.0
24316,4940.0
24317,4932.0
24318,4916.0
24319,4892.0
24320,4860.0
24321,4832.0
24322,4808.0
24323,4788.0
24324,4752.0
24325,4756.0
24326,4724.0
24327,4720.0
24328,4688.0
24329,4676.0
24330,4652.0
24331,4628.0
24332,4620.0
24333,4596.0
24334,4592.0
24335,4572.0
24336,4556.0
24337,4544.0
24338,4520.0
24339,4516.0
24340,4504.0
24341,4488.0
24342,4476.0
24343,4488.0
24344,4472.0
24345,4460.0
24346,4452.0
24347,4464.0
24348,4456.0
24349,4444.0
24350,4436.0
24351,4424.0
24352,4424.0
24353,4404.0
24354,4412.0
24355,4400.0
24356,4404.0
24357,4404.0
24358,4416.0
24359,4392.0
24360,4384.0
24361,4372.0
24362,4376.0
24363,4376.0
24364,4376.0
24365,4372.0
24366,4376.0
24367,4376.0
24368,4352.0
24369,4356.0
24370,4348.0
24371,4344.0
24372,4344.0
24373,4348.0
24374,4324.0
24375,4328.0
24376,4328.0
24377,4332.0
24378,4296.0
24379,4308.0
24380,4288.0
24381,4308.0
24382,4300.0
24383,4284.0
24384,4284.0
24385,4280.0
24386,4264.0
24387,4272.0
24388,4268.0
24389,4264.0
24390,4248.0
24391,4232.0
24392,4216.0
24393,4232.0
24394,4224.0
24395,4212.0
24396,4216.0
24397,4204.0
24398,4192.0
24399,4196.0
24400,4204.0
24401,4184.0
24402,4176.0
24403,4164.0
24404,4164.0
24405,4156.0
24406,4144.0
24407,4132.0
24408,4132.0
24409,4112.0
24410,4088.0
24411,4084.0
24412,4076.0
24413,4056.0
24414,4052.0
24415,4048.0
24416,4052.0
24417,4028.0
24418,4032.0
24419,4024.0
24420,4008.0
24421,4028.0
24422,4036.0
24423,4064.0
24424,4116.0
24425,4168.0
24426,4244.0
24427,4348.0
24428,4468.0
24429,4616.0
24430,4780.0
24431,4968.0
24432,5184.0
24433,5392.0
24434,5592.0
24435,5792.0
24436,5980.0
24437,6152.0
24438,6304.0
24439,6448.0
24440,6568.0
24441,6652.0
24442,6712.0
24443,6744.0
24444,6748.0
24445,6732.0
24446,6700.0
24447,6652.0
24448,6596.0
24449,6492.0
24450,6428.0
24451,6336.0
24452,6256.0
24453,6140.0
24454,6044.0
24455,5960.0
24456,5892.0
24457,5816.0
24458,5752.0
24459,5672.0
24460,5620.0
24461,5564.0
24462,5500.0
24463,5476.0
24464,5444.0
24465,5404.0
24466,5364.0
24467,5332.0
24468,5332.0
24469,5312.0
24470,5304.0
24471,5304.0
24472,5296.0
24473,5296.0
24474,5304.0
24475,5300.0
24476,5300.0
24477,5304.0
24478,5308.0
24479,5316.0
24480,5308.0
24481,5300.0
24482,5296.0
24483,5280.0
24484,5264.0
24485,5240.0
24486,5228.0
24487,5168.0
24488,5124.0
24489,5104.0
24490,5072.0
24491,5028.0
24492,5012.0
24493,4984.0
24494,4976.0
24495,4948.0
24496,4940.0
24497,4936.0
24498,4936.0
24499,4936.0
24500,4952.0
24501,4948.0
24502,4956.0
24503,4972.0
24504,4992.0
24505,5000.0
24506,5000.0
24507,5016.0
24508,5024.0
24509,5052.0
24510,5056.0
24511,5060.0
24512,5064.0
24513,5076.0
24514,5084.0
24515,5048.0
24516,5056.0
24517,5036.0
24518,5024.0
24519,5000.0
24520,4996.0
24521,4976.0
24522,4960.0
24523,4924.0
24524,4904.0
24525,4872.0
24526,4860.0
24527,4808.0
24528,4784.0
24529,4780.0
24530,4740.0
24531,4716.0
24532,4708.0
24533,4668.0
24534,4644.0
24535,4608.0
24536,4612.0
24537,4600.0
24538,4576.0
24539,4548.0
24540,4540.0
24541,4524.0
24542,4508.0
24543,4492.0
24544,4480.0
24545,4468.0
24546,4456.0
24547,4448.0
24548,4432.0
24549,4412.0
24550,4412.0
24551,4404.0
24552,4380.0
24553,4384.0
24554,4384.0
24555,4368.0
24556,4368.0
24557,4364.0
24558,4352.0
24559,4352.0
24560,4348.0
24561,4344.0
24562,4324.0
24563,4340.0
24564,4324.0
24565,4340.0
24566,4312.0
24567,4304.0
24568,4316.0
24569,4308.0
24570,4320.0
24571,4300.0
24572,4300.0
24573,4292.0
24574,4300.0
24575,4288.0
24576,4272.0
24577,4280.0
24578,4280.0
24579,4272.0
24580,4288.0
24581,4280.0
24582,4284.0
24583,4276.0
24584,4264.0
24585,4260.0
24586,4268.0
24587,4256.0
24588,4264.0
24589,4256.0
24590,4260.0
24591,4244.0
24592,4228.0
24593,4228.0
24594,4240.0
24595,4228.0
24596,4228.0
24597,4228.0
24598,4216.0
24599,4204.0
24600,4212.0
24601,4176.0
24602,4180.0
24603,4192.0
24604,4172.0
24605,4168.0
24606,4172.0
24607,4164.0
24608,4152.0
24609,4128.0
24610,4128.0
24611,4124.0
24612,4112.0
24613,4100.0
24614,4100.0
24615,4092.0
24616,4084.0
24617,4084.0
24618,4064.0
24619,4060.0
24620,4064.0
24621,4080.0
24622,4084.0
24623,4116.0
24624,4160.0
24625,4220.0
24626,4280.0
24627,4380.0
24628,4488.0
24629,4624.0
24630,4792.0
24631,4956.0
24632,5176.0
24633,5392.0
24634,5584.0
24635,5800.0
24636,6008.0
24637,6184.0
24638,6368.0
24639,6532.0
24640,6648.0
24641,6756.0
24642,6824.0
24643,6864.0
24644,6880.0
24645,6884.0
24646,6844.0
24647,6812.0
24648,6732.0
24649,6660.0
24650,6580.0
24651,6504.0
24652,6428.0
24653,6332.0
24654,6244.0
24655,6140.0
24656,6064.0
24657,5984.0
24658,5920.0
24659,5852.0
24660,5788.0
24661,5728.0
24662,5680.0
24663,5632.0
24664,5604.0
24665,5556.0
24666,5524.0
24667,5492.0
24668,5472.0
24669,5460.0
24670,5448.0
24671,5444.0
24672,5432.0
24673,5432.0
24674,5432.0
24675,5428.0
24676,5432.0
24677,5444.0
24678,5456.0
24679,5460.0
24680,5472.0
24681,5484.0
24682,5480.0
24683,5460.0
24684,5436.0
24685,5424.0
24686,5404.0
24687,5384.0
24688,5328.0
24689,5300.0
24690,5244.0
24691,5212.0
24692,5176.0
24693,5156.0
24694,5132.0
24695,5096.0
24696,5088.0
24697,5084.0
24698,5084.0
24699,5064.0
24700,5068.0
24701,5084.0
24702,5092.0
24703,5108.0
24704,5120.0
24705,5124.0
24706,5140.0
24707,5160.0
24708,5188.0
24709,5200.0
24710,5212.0
24711,5220.0
24712,5208.0
24713,5196.0
24714,5212.0
24715,5188.0
24716,5172.0
24717,5152.0
24718,5148.0
24719,5116.0
24720,5084.0
24721,5072.0
24722,5032.0
24723,5012.0
24724,4960.0
24725,4916.0
24726,4892.0
24727,4860.0
24728,4852.0
24729,4816.0
24730,4796.0
24731,4764.0
24732,4748.0
24733,4720.0
24734,4728.0
24735,4708.0
24736,4680.0
24737,4664.0
24738,4660.0
24739,4660.0
24740,4636.0
24741,4620.0
24742,4620.0
24743,4620.0
24744,4620.0
24745,4608.0
24746,4604.0
24747,4600.0
24748,4600.0
24749,4588.0
24750,4588.0
24751,4576.0
24752,4572.0
24753,4576.0
24754,4552.0
24755,4544.0
24756,4540.0
24757,4524.0
24758,4520.0
24759,4500.0
24760,4488.0
24761,4492.0
24762,4464.0
24763,4464.0
24764,4464.0
24765,4452.0
24766,4440.0
24767,4440.0
24768,4444.0
24769,4440.0
24770,4440.0
24771,4440.0
24772,4432.0
24773,4444.0
24774,4444.0
24775,4444.0
24776,4440.0
24777,4436.0
24778,4440.0
24779,4436.0
24780,4432.0
24781,4436.0
24782,4428.0
24783,4420.0
24784,4404.0
24785,4412.0
24786,4404.0
24787,4420.0
24788,4408.0
24789,4392.0
24790,4400.0
24791,4408.0
24792,4392.0
24793,4400.0
24794,4400.0
24795,4384.0
24796,4384.0
24797,4388.0
24798,4384.0
24799,4384.0
24800,4368.0
24801,4356.0
24802,4344.0
24803,4352.0
24804,4332.0
24805,4328.0
24806,4328.0
24807,4304.0
24808,4300.0
24809,4292.0
24810,4296.0
24811,4276.0
24812,4272.0
24813,4252.0
24814,4264.0
24815,4264.0
24816,4236.0
24817,4228.0
24818,4216.0
24819,4200.0
24820,4192.0
24821,4196.0
24822,4188.0
24823,4192.0
24824,4180.0
24825,4192.0
24826,4212.0
24827,4240.0
24828,4276.0
24829,4308.0
24830,4372.0
24831,4456.0
24832,4556.0
24833,4688.0
24834,4820.0
24835,4988.0
24836,5160.0
24837,5340.0
24838,5504.0
24839,5680.0
24840,5876.0
24841,6032.0
24842,6188.0
24843,6348.0
24844,6452.0
24845,6540.0
24846,6620.0
24847,6676.0
24848,6712.0
24849,6708.0
24850,6704.0
24851,6692.0
24852,6660.0
24853,6608.0
24854,6556.0
24855,6468.0
24856,6412.0
24857,6324.0
24858,6272.0
24859,6184.0
24860,6128.0
24861,6072.0
24862,6012.0
24863,5960.0
24864,5904.0
24865,5852.0
24866,5816.0
24867,5784.0
24868,5756.0
24869,5732.0
24870,5700.0
24871,5708.0
24872,5700.0
24873,5720.0
24874,5720.0
24875,5744.0
24876,5752.0
24877,5764.0
24878,5804.0
24879,5828.0
24880,5864.0
24881,5912.0
24882,5944.0
24883,5972.0
24884,5992.0
24885,5996.0
24886,5996.0
24887,5980.0
24888,5964.0
24889,5948.0
24890,5916.0
24891,5844.0
24892,5816.0
24893,5784.0
24894,5756.0
24895,5732.0
24896,5712.0
24897,5688.0
24898,5680.0
24899,5656.0
24900,5648.0
24901,5636.0
24902,5612.0
24903,5600.0
24904,5604.0
24905,5568.0
24906,5552.0
24907,5544.0
24908,5536.0
24909,5520.0
24910,5512.0
24911,5500.0
24912,5500.0
24913,5476.0
24914,5472.0
24915,5448.0
24916,5424.0
24917,5424.0
24918,5408.0
24919,5392.0
24920,5364.0
24921,5344.0
24922,5312.0
24923,5300.0
24924,5268.0
24925,5240.0
24926,5200.0
24927,5192.0
24928,5160.0
24929,5116.0
24930,5076.0
24931,5044.0
24932,5032.0
24933,5000.0
24934,4976.0
24935,4972.0
24936,4948.0
24937,4948.0
24938,4948.0
24939,4924.0
24940,4916.0
24941,4916.0
24942,4920.0
24943,4920.0
24944,4900.0
24945,4896.0
24946,4888.0
24947,4892.0
24948,4888.0
24949,4860.0
24950,4832.0
24951,4816.0
24952,4788.0
24953,4744.0
24954,4708.0
24955,4672.0
24956,4624.0
24957,4600.0
24958,4572.0
24959,4532.0
24960,4516.0
24961,4484.0
24962,4468.0
24963,4444.0
24964,4416.0
24965,4420.0
24966,4408.0
24967,4408.0
24968,4400.0
24969,4396.0
24970,4380.0
24971,4376.0
24972,4380.0
24973,4384.0
24974,4376.0
24975,4368.0
24976,4356.0
24977,4336.0
24978,4308.0
24979,4288.0
24980,4268.0
24981,4248.0
24982,4244.0
24983,4204.0
24984,4188.0
24985,4168.0
24986,4140.0
24987,4116.0
24988,4104.0
24989,4096.0
24990,4088.0
24991,4072.0
24992,4064.0
24993,4048.0
24994,4040.0
24995,4032.0
24996,4044.0
24997,4048.0
24998,4044.0
24999,4032.0
25000,4044.0
25001,4060.0
25002,4056.0
25003,4048.0
25004,4052.0
25005,4040.0
25006,4040.0
25007,4040.0
25008,4036.0
25009,4000.0
25010,3964.0
25011,3960.0
25012,3920.0
25013,3884.0
25014,3884.0
25015,3848.0
25016,3816.0
25017,3788.0
25018,3788.0
25019,3768.0
25020,3764.0
25021,3748.0
25022,3748.0
25023,3740.0
25024,3740.0
25025,3740.0
25026,3732.0
25027,3752.0
25028,3752.0
25029,3772.0
25030,3768.0
25031,3808.0
25032,3848.0
25033,3884.0
25034,3940.0
25035,4048.0
25036,4144.0
25037,4276.0
25038,4408.0
25039,4544.0
25040,4700.0
25041,4864.0
25042,5024.0
25043,5164.0
25044,5308.0
25045,5460.0
25046,5604.0
25047,5720.0
25048,5828.0
25049,5904.0
25050,5968.0
25051,5996.0
25052,6052.0
25053,6064.0
25054,6060.0
25055,6024.0
25056,6008.0
25057,5972.0
25058,5928.0
25059,5872.0
25060,5816.0
25061,5740.0
25062,5684.0
25063,5588.0
25064,5500.0
25065,5432.0
25066,5352.0
25067,5272.0
25068,5200.0
25069,5144.0
25070,5056.0
25071,5012.0
25072,4948.0
25073,4892.0
25074,4832.0
25075,4808.0
25076,4748.0
25077,4712.0
25078,4680.0
25079,4628.0
25080,4612.0
25081,4564.0
25082,4560.0
25083,4524.0
25084,4492.0
25085,4476.0
25086,4448.0
25087,4436.0
25088,4420.0
25089,4392.0
25090,4380.0
25091,4360.0
25092,4328.0
25093,4316.0
25094,4288.0
25095,4260.0
25096,4252.0
25097,4240.0
25098,4212.0
25099,4192.0
25100,4196.0
25101,4204.0
25102,4196.0
25103,4200.0
25104,4220.0
25105,4228.0
25106,4264.0
25107,4268.0
25108,4288.0
25109,4304.0
25110,4348.0
25111,4368.0
25112,4384.0
25113,4416.0
25114,4432.0
25115,4464.0
25116,4488.0
25117,4516.0
25118,4532.0
25119,4556.0
25120,4560.0
25121,4576.0
25122,4596.0
25123,4608.0
25124,4616.0
25125,4620.0
25126,4624.0
25127,4620.0
25128,4624.0
25129,4616.0
25130,4620.0
25131,4608.0
25132,4604.0
25133,4596.0
25134,4588.0
25135,4572.0
25136,4552.0
25137,4556.0
25138,4516.0
25139,4524.0
25140,4504.0
25141,4476.0
25142,4476.0
25143,4460.0
25144,4448.0
25145,4428.0
25146,4416.0
25147,4380.0
25148,4368.0
25149,4368.0
25150,4348.0
25151,4324.0
25152,4304.0
25153,4312.0
25154,4288.0
25155,4276.0
25156,4240.0
25157,4224.0
25158,4216.0
25159,4208.0
25160,4192.0
25161,4192.0
25162,4172.0
25163,4164.0
25164,4156.0
25165,4156.0
25166,4128.0
25167,4140.0
25168,4128.0
25169,4120.0
25170,4120.0
25171,4116.0
25172,4100.0
25173,4100.0
25174,4092.0
25175,4080.0
25176,4072.0
25177,4072.0
25178,4064.0
25179,4068.0
25180,4048.0
25181,4060.0
25182,4060.0
25183,4044.0
25184,4028.0
25185,4024.0
25186,4028.0
25187,4024.0
25188,4000.0
25189,4000.0
25190,3996.0
25191,3992.0
25192,3988.0
25193,3984.0
25194,3988.0
25195,3988.0
25196,3996.0
25197,3988.0
25198,3980.0
25199,3972.0
25200,3964.0
25201,3972.0
25202,3940.0
25203,3960.0
25204,3948.0
25205,3924.0
25206,3916.0
25207,3916.0
25208,3920.0
25209,3912.0
25210,3896.0
25211,3880.0
25212,3880.0
25213,3864.0
25214,3856.0
25215,3856.0
25216,3856.0
25217,3852.0
25218,3844.0
25219,3832.0
25220,3824.0
25221,3824.0
25222,3824.0
25223,3820.0
25224,3820.0
25225,3824.0
25226,3824.0
25227,3808.0
25228,3812.0
25229,3820.0
25230,3844.0
25231,3868.0
25232,3896.0
25233,3928.0
25234,3976.0
25235,4084.0
25236,4160.0
25237,4284.0
25238,4420.0
25239,4544.0
25240,4684.0
25241,4820.0
25242,4980.0
25243,5132.0
25244,5260.0
25245,5400.0
25246,5516.0
25247,5636.0
25248,5736.0
25249,5796.0
25250,5856.0
25251,5888.0
25252,5884.0
25253,5872.0
25254,5856.0
25255,5816.0
25256,5756.0
25257,5696.0
25258,5632.0
25259,5556.0
25260,5496.0
25261,5416.0
25262,5340.0
25263,5256.0
25264,5184.0
25265,5096.0
25266,5016.0
25267,4956.0
25268,4896.0
25269,4832.0
25270,4764.0
25271,4712.0
25272,4680.0
25273,4616.0
25274,4580.0
25275,4552.0
25276,4524.0
25277,4480.0
25278,4468.0
25279,4440.0
25280,4396.0
25281,4376.0
25282,4368.0
25283,4364.0
25284,4348.0
25285,4324.0
25286,4304.0
25287,4288.0
25288,4260.0
25289,4244.0
25290,4224.0
25291,4188.0
25292,4180.0
25293,4172.0
25294,4148.0
25295,4140.0
25296,4132.0
25297,4120.0
25298,4104.0
25299,4104.0
25300,4124.0
25301,4132.0
25302,4140.0
25303,4144.0
25304,4168.0
25305,4200.0
25306,4224.0
25307,4236.0
25308,4252.0
25309,4280.0
25310,4300.0
25311,4320.0
25312,4344.0
25313,4368.0
25314,4388.0
25315,4400.0
25316,4416.0
25317,4416.0
25318,4436.0
25319,4452.0
25320,4456.0
25321,4464.0
25322,4468.0
25323,4468.0
25324,4484.0
25325,4480.0
25326,4472.0
25327,4460.0
25328,4456.0
25329,4456.0
25330,4460.0
25331,4448.0
25332,4428.0
25333,4408.0
25334,4404.0
25335,4388.0
25336,4372.0
25337,4336.0
25338,4320.0
25339,4316.0
25340,4300.0
25341,4280.0
25342,4248.0
25343,4244.0
25344,4232.0
25345,4208.0
25346,4192.0
25347,4164.0
25348,4148.0
25349,4124.0
25350,4120.0
25351,4124.0
25352,4112.0
25353,4096.0
25354,4084.0
25355,4084.0
25356,4076.0
25357,4072.0
25358,4048.0
25359,4052.0
25360,4044.0
25361,4044.0
25362,4024.0
25363,4020.0
25364,4000.0
25365,4000.0
25366,3988.0
25367,3992.0
25368,3980.0
25369,3972.0
25370,3960.0
25371,3968.0
25372,3944.0
25373,3936.0
25374,3920.0
25375,3916.0
25376,3916.0
25377,3900.0
25378,3884.0
25379,3888.0
25380,3876.0
25381,3872.0
25382,3848.0
25383,3864.0
25384,3852.0
25385,3848.0
25386,3836.0
25387,3840.0
25388,3832.0
25389,3832.0
25390,3832.0
25391,3808.0
25392,3808.0
25393,3796.0
25394,3800.0
25395,3776.0
25396,3768.0
25397,3764.0
25398,3756.0
25399,3740.0
25400,3764.0
25401,3748.0
25402,3740.0
25403,3736.0
25404,3732.0
25405,3724.0
25406,3720.0
25407,3720.0
25408,3712.0
25409,3688.0
25410,3688.0
25411,3680.0
25412,3676.0
25413,3676.0
25414,3668.0
25415,3664.0
25416,3636.0
25417,3636.0
25418,3640.0
25419,3640.0
25420,3628.0
25421,3624.0
25422,3628.0
25423,3620.0
25424,3616.0
25425,3640.0
25426,3656.0
25427,3700.0
25428,3744.0
25429,3796.0
25430,3880.0
25431,3964.0
25432,4072.0
25433,4212.0
25434,4380.0
25435,4572.0
25436,4736.0
25437,4916.0
25438,5080.0
25439,5260.0
25440,5436.0
25441,5592.0
25442,5744.0
25443,5856.0
25444,5956.0
25445,6036.0
25446,6084.0
25447,6124.0
25448,6128.0
25449,6124.0
25450,6096.0
25451,6056.0
25452,6008.0
25453,5964.0
25454,5900.0
25455,5820.0
25456,5740.0
25457,5668.0
25458,5592.0
25459,5504.0
25460,5416.0
25461,5344.0
25462,5268.0
25463,5192.0
25464,5140.0
25465,5068.0
25466,4984.0
25467,4964.0
25468,4900.0
25469,4872.0
25470,4816.0
25471,4784.0
25472,4752.0
25473,4724.0
25474,4692.0
25475,4672.0
25476,4648.0
25477,4632.0
25478,4604.0
25479,4596.0
25480,4572.0
25481,4560.0
25482,4540.0
25483,4544.0
25484,4520.0
25485,4516.0
25486,4508.0
25487,4496.0
25488,4468.0
25489,4464.0
25490,4440.0
25491,4416.0
25492,4388.0
25493,4356.0
25494,4344.0
25495,4308.0
25496,4288.0
25497,4256.0
25498,4244.0
25499,4220.0
25500,4212.0
25501,4196.0
25502,4200.0
25503,4196.0
25504,4196.0
25505,4204.0
25506,4228.0
25507,4236.0
25508,4256.0
25509,4272.0
25510,4288.0
25511,4312.0
25512,4328.0
25513,4344.0
25514,4360.0
25515,4388.0
25516,4392.0
25517,4412.0
25518,4424.0
25519,4456.0
25520,4432.0
25521,4460.0
25522,4468.0
25523,4476.0
25524,4468.0
25525,4468.0
25526,4468.0
25527,4472.0
25528,4476.0
25529,4460.0
25530,4460.0
25531,4444.0
25532,4424.0
25533,4412.0
25534,4392.0
25535,4368.0
25536,4356.0
25537,4332.0
25538,4324.0
25539,4300.0
25540,4272.0
25541,4268.0
25542,4232.0
25543,4220.0
25544,4208.0
25545,4192.0
25546,4180.0
25547,4160.0
25548,4124.0
25549,4112.0
25550,4092.0
25551,4084.0
25552,4080.0
25553,4048.0
25554,4048.0
25555,4016.0
25556,4016.0
25557,3992.0
25558,3984.0
25559,3964.0
25560,3964.0
25561,3932.0
25562,3940.0
25563,3920.0
25564,3916.0
25565,3916.0
25566,3912.0
25567,3904.0
25568,3900.0
25569,3892.0
25570,3896.0
25571,3880.0
25572,3876.0
25573,3884.0
25574,3860.0
25575,3876.0
25576,3868.0
25577,3856.0
25578,3848.0
25579,3836.0
25580,3832.0
25581,3832.0
25582,3820.0
25583,3832.0
25584,3820.0
25585,3820.0
25586,3828.0
25587,3820.0
25588,3812.0
25589,3804.0
25590,3792.0
25591,3788.0
25592,3784.0
25593,3772.0
25594,3792.0
25595,3780.0
25596,3776.0
25597,3776.0
25598,3760.0
25599,3760.0
25600,3748.0
25601,3772.0
25602,3752.0
25603,3740.0
25604,3732.0
25605,3732.0
25606,3724.0
25607,3724.0
25608,3720.0
25609,3720.0
25610,3704.0
25611,3704.0
25612,3704.0
25613,3684.0
25614,3680.0
25615,3676.0
25616,3668.0
25617,3660.0
25618,3652.0
25619,3660.0
25620,3632.0
25621,3636.0
25622,3628.0
25623,3628.0
25624,3640.0
25625,3656.0
25626,3676.0
25627,3724.0
25628,3768.0
25629,3840.0
25630,3908.0
25631,4016.0
25632,4148.0
25633,4288.0
25634,4452.0
25635,4632.0
25636,4812.0
25637,4988.0
25638,5180.0
25639,5356.0
25640,5524.0
25641,5704.0
25642,5856.0
25643,5980.0
25644,6076.0
25645,6140.0
25646,6200.0
25647,6228.0
25648,6240.0
25649,6228.0
25650,6204.0
25651,6188.0
25652,6112.0
25653,6056.0
25654,5984.0
25655,5908.0
25656,5828.0
25657,5744.0
25658,5672.0
25659,5588.0
25660,5516.0
25661,5436.0
25662,5372.0
25663,5284.0
25664,5208.0
25665,5148.0
25666,5096.0
25667,5028.0
25668,4972.0
25669,4940.0
25670,4876.0
25671,4844.0
25672,4816.0
25673,4772.0
25674,4740.0
25675,4720.0
25676,4696.0
25677,4664.0
25678,4648.0
25679,4640.0
25680,4632.0
25681,4612.0
25682,4580.0
25683,4568.0
25684,4548.0
25685,4548.0
25686,4532.0
25687,4528.0
25688,4508.0
25689,4488.0
25690,4472.0
25691,4440.0
25692,4444.0
25693,4408.0
25694,4388.0
25695,4344.0
25696,4308.0
25697,4292.0
25698,4260.0
25699,4232.0
25700,4204.0
25701,4200.0
25702,4184.0
25703,4168.0
25704,4156.0
25705,4160.0
25706,4156.0
25707,4164.0
25708,4164.0
25709,4180.0
25710,4180.0
25711,4208.0
25712,4216.0
25713,4228.0
25714,4248.0
25715,4268.0
25716,4284.0
25717,4304.0
25718,4308.0
25719,4328.0
25720,4344.0
25721,4364.0
25722,4376.0
25723,4380.0
25724,4376.0
25725,4388.0
25726,4388.0
25727,4404.0
25728,4380.0
25729,4392.0
25730,4384.0
25731,4368.0
25732,4360.0
25733,4348.0
25734,4344.0
25735,4320.0
25736,4296.0
25737,4280.0
25738,4264.0
25739,4236.0
25740,4240.0
25741,4192.0
25742,4192.0
25743,4168.0
25744,4148.0
25745,4132.0
25746,4120.0
25747,4100.0
25748,4080.0
25749,4048.0
25750,4028.0
25751,4012.0
25752,3988.0
25753,3996.0
25754,3972.0
25755,3940.0
25756,3916.0
25757,3920.0
25758,3896.0
25759,3876.0
25760,3876.0
25761,3860.0
25762,3844.0
25763,3832.0
25764,3812.0
25765,3788.0
25766,3796.0
25767,3800.0
25768,3776.0
25769,3768.0
25770,3764.0
25771,3768.0
25772,3744.0
25773,3744.0
25774,3736.0
25775,3732.0
25776,3724.0
25777,3740.0
25778,3720.0
25779,3732.0
25780,3728.0
25781,3704.0
25782,3696.0
25783,3724.0
25784,3696.0
25785,3700.0
25786,3700.0
25787,3692.0
25788,3688.0
25789,3688.0
25790,3688.0
25791,3680.0
25792,3684.0
25793,3676.0
25794,3668.0
25795,3672.0
25796,3660.0
25797,3664.0
25798,3656.0
25799,3640.0
25800,3648.0
25801,3644.0
25802,3632.0
25803,3604.0
25804,3628.0
25805,3624.0
25806,3604.0
25807,3612.0
25808,3600.0
25809,3584.0
25810,3604.0
25811,3588.0
25812,3568.0
25813,3564.0
25814,3564.0
25815,3548.0
25816,3544.0
25817,3540.0
25818,3524.0
25819,3524.0
25820,3516.0
25821,3488.0
25822,3496.0
25823,3484.0
25824,3488.0
25825,3476.0
25826,3504.0
25827,3524.0
25828,3532.0
25829,3548.0
25830,3600.0
25831,3656.0
25832,3720.0
25833,3808.0
25834,3896.0
25835,4020.0
25836,4180.0
25837,4340.0
25838,4524.0
25839,4708.0
25840,4888.0
25841,5068.0
25842,5244.0
25843,5400.0
25844,5564.0
25845,5704.0
25846,5820.0
25847,5920.0
25848,6004.0
25849,6036.0
25850,6072.0
25851,6096.0
25852,6064.0
25853,6020.0
25854,5984.0
25855,5936.0
25856,5856.0
25857,5788.0
25858,5712.0
25859,5620.0
25860,5540.0
25861,5444.0
25862,5364.0
25863,5276.0
25864,5196.0
25865,5120.0
25866,5044.0
25867,4984.0
25868,4908.0
25869,4844.0
25870,4780.0
25871,4736.0
25872,4680.0
25873,4636.0
25874,4584.0
25875,4568.0
25876,4520.0
25877,4508.0
25878,4476.0
25879,4436.0
25880,4432.0
25881,4400.0
25882,4372.0
25883,4364.0
25884,4332.0
25885,4340.0
25886,4328.0
25887,4312.0
25888,4288.0
25889,4288.0
25890,4280.0
25891,4256.0
25892,4240.0
25893,4240.0
25894,4204.0
25895,4188.0
25896,4168.0
25897,4136.0
25898,4108.0
25899,4064.0
25900,4056.0
25901,4044.0
25902,4012.0
25903,3992.0
25904,3992.0
25905,3984.0
25906,3984.0
25907,3992.0
25908,4000.0
25909,4016.0
25910,4032.0
25911,4020.0
25912,4036.0
25913,4052.0
25914,4076.0
25915,4100.0
25916,4116.0
25917,4140.0
25918,4160.0
25919,4168.0
25920,4192.0
25921,4204.0
25922,4228.0
25923,4256.0
25924,4272.0
25925,4264.0
25926,4292.0
25927,4296.0
25928,4308.0
25929,4308.0
25930,4300.0
25931,4308.0
25932,4296.0
25933,4280.0
25934,4280.0
25935,4272.0
25936,4252.0
25937,4236.0
25938,4208.0
25939,4204.0
25940,4184.0
